Customer ID,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Zip Code,Population,Churn Value,Total Customer Svc Requests,Product/Service Issues Reported,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Gender_Female,Gender_Male
6651-RLGGM,67,Yes,Yes,No,0,No,No,No,No,No,No,No,No,No,26.3,1688.9,0.0,0.0,974.18,54,No,No,Yes,Yes,2,95632,24194,0,1,0,False,False,True,False,True,False,False,True
1614-JBEBI,8,Yes,No,No,0,No,No,No,No,No,No,No,No,Yes,20.7,137.6,0.0,0.0,211.76,59,No,No,No,No,0,95634,2723,0,1,0,True,False,False,False,False,True,True,False
5696-EXCYS,17,Yes,No,No,0,No,No,No,No,No,No,No,No,No,19.45,369.05,0.0,0.0,668.7800000000001,50,No,No,No,No,0,95639,213,0,1,0,False,False,True,False,True,False,False,True
5795-KTGUD,68,Yes,Yes,Yes,14,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,110.8,7553.6,0.0,0.0,3175.6000000000004,61,No,No,Yes,No,0,95640,9752,0,3,0,False,False,True,True,False,False,True,False
4702-HDRKD,67,No,No,Yes,85,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,49.35,3321.35,0.0,0.0,0.0,30,No,No,No,No,0,95645,1793,0,1,0,False,True,False,True,False,False,False,True
8512-WIWYV,32,Yes,No,No,0,No,No,No,No,No,No,No,No,No,20.35,707.5,0.0,0.0,1176.96,20,Yes,No,No,No,0,95646,129,0,3,0,False,True,False,False,True,False,False,True
1406-PUQVY,1,Yes,No,Yes,76,No,Yes,No,No,No,No,No,Yes,Yes,49.9,49.9,0.0,0.0,6.35,29,Yes,No,No,Yes,1,95653,844,0,0,0,True,False,False,True,False,False,False,True
9114-AAFQH,48,Yes,No,Yes,42,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,65.65,3094.65,0.0,0.0,2394.24,27,Yes,No,Yes,No,0,95660,32202,0,2,1,False,True,False,True,False,False,True,False
8715-KKTFG,61,Yes,Yes,Yes,22,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,103.3,6518.35,0.0,143.4,1099.8300000000002,63,No,No,Yes,No,0,95661,25173,0,2,0,False,True,False,True,False,False,True,False
1728-BQDMA,2,Yes,No,Yes,59,No,No,No,No,No,No,No,No,No,44.45,82.7,0.0,49.0,37.4,22,Yes,No,No,No,0,95663,2048,0,1,0,True,False,False,True,False,False,True,False
5117-ZSMHQ,71,Yes,Yes,Yes,85,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,89.9,6342.7,0.0,0.0,2667.47,22,Yes,No,Yes,Yes,1,95666,5501,0,0,0,False,False,True,True,False,False,True,False
5151-HQRDG,37,Yes,Yes,Yes,10,Yes,No,No,No,No,No,No,Yes,Yes,55.05,2030.75,0.0,0.0,1014.17,57,No,No,Yes,No,0,95667,34146,0,0,0,True,False,False,False,False,True,False,True
0960-HUWBM,65,Yes,Yes,Yes,57,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,104.1,6700.05,0.0,0.0,2568.8,40,No,No,Yes,Yes,3,95668,901,0,1,0,False,False,True,True,False,False,False,True
6465-GSRCL,67,Yes,Yes,Yes,59,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,106.6,7244.7,0.0,0.0,1255.58,19,Yes,No,No,Yes,2,95669,2220,0,0,0,False,True,False,True,False,False,True,False
0263-FJTQO,50,Yes,Yes,Yes,28,Yes,No,No,Yes,Yes,No,No,Yes,Yes,70.5,3486.65,0.0,0.0,2224.5,53,No,No,Yes,Yes,2,95672,3815,0,0,0,False,False,True,False,True,False,False,True
7319-ZNRTR,25,Yes,No,No,0,No,No,No,No,No,No,No,No,No,19.6,411.15,0.0,0.0,394.0,43,No,No,Yes,Yes,2,95673,14010,0,1,0,False,True,False,True,False,False,False,True
7503-EPSZW,64,Yes,Yes,No,0,No,No,No,No,No,No,No,No,Yes,24.05,1559.15,0.0,0.0,1147.52,45,No,No,Yes,Yes,3,95675,364,0,0,0,False,False,True,False,False,True,True,False
7089-XXAYG,25,No,No,Yes,24,No,No,Yes,No,Yes,No,No,Yes,Yes,38.1,970.4,0.0,0.0,0.0,37,No,No,Yes,No,0,95677,21510,0,0,0,False,True,False,False,True,False,False,True
1666-JXLKU,37,Yes,Yes,Yes,22,No,No,Yes,No,Yes,Yes,Yes,No,Yes,100.05,3810.55,0.0,838.0,646.02,64,No,No,No,No,0,95682,24738,0,1,0,True,False,False,True,False,False,True,False
7855-DIWPO,21,Yes,No,Yes,11,No,No,No,No,No,No,No,No,Yes,68.65,1493.2,0.0,164.0,642.39,60,No,No,No,No,0,95683,4731,0,2,0,True,False,False,True,False,False,True,False
5133-POWUA,1,Yes,No,Yes,21,No,No,No,No,No,No,No,Yes,Yes,45.8,45.8,0.0,0.0,13.62,34,No,No,No,No,0,95684,2958,0,0,0,True,False,False,False,True,False,False,True
5652-MSDEY,10,Yes,Yes,Yes,21,No,No,No,No,No,No,No,No,Yes,75.75,777.3,0.0,163.0,398.5,37,No,No,No,No,0,95685,4610,0,4,0,True,False,False,False,False,True,True,False
1810-BOHSY,51,Yes,Yes,Yes,8,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,96.4,4911.05,0.0,0.0,1785.0,63,No,No,Yes,No,0,95687,63157,0,1,0,False,True,False,False,True,False,False,True
1784-BXEFA,10,Yes,No,No,0,No,No,No,No,No,No,No,No,Yes,20.55,187.35,0.0,0.0,47.6,63,No,No,No,No,0,95688,32564,0,1,0,True,False,False,False,False,True,True,False
7351-MHQVU,6,No,No,Yes,23,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,50.95,307.6,0.0,0.0,0.0,43,No,No,No,No,0,95689,1273,0,1,0,True,False,False,False,True,False,True,False
9224-VTYID,47,Yes,Yes,Yes,48,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,90.5,4318.35,0.0,0.0,551.78,30,No,No,Yes,Yes,3,95690,2344,0,1,0,False,False,True,False,False,True,False,True
9500-IWPXQ,61,Yes,Yes,Yes,20,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,79.4,4820.55,0.0,0.0,2469.28,52,No,No,Yes,Yes,2,95691,19050,0,0,0,False,True,False,True,False,False,True,False
5762-TJXGK,52,No,No,Yes,19,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,58.75,3038.55,0.0,0.0,0.0,40,No,No,No,No,0,95692,3600,0,2,0,False,False,True,True,False,False,True,False
4504-YOULA,35,Yes,Yes,Yes,23,Yes,Yes,No,No,No,No,No,Yes,Yes,59.45,2136.9,0.0,49.15,1368.85,42,No,No,Yes,Yes,3,95693,5889,0,2,0,True,False,False,False,True,False,True,False
5569-IDSEY,71,Yes,Yes,Yes,28,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,105.7,7472.15,0.0,0.0,2066.81,52,No,No,Yes,No,0,95694,8406,0,0,0,False,True,False,True,False,False,False,True
7284-ZZLOH,45,Yes,No,Yes,4,Yes,No,Yes,No,No,No,No,Yes,No,53.3,2296.25,0.0,0.0,1947.15,37,No,No,Yes,No,0,95701,751,0,3,1,False,False,True,False,True,False,False,True
1777-JYQPJ,2,No,No,Yes,59,No,No,No,No,No,No,No,No,No,24.3,38.45,0.0,23.0,0.0,19,Yes,No,No,No,0,95713,8525,0,2,0,True,False,False,False,False,True,False,True
3401-URHDA,51,Yes,Yes,Yes,3,Yes,No,No,Yes,No,No,No,No,No,59.9,3043.6,0.0,91.0,502.35,59,No,No,No,No,0,95715,185,0,0,0,False,True,False,False,True,False,False,True
1599-EAHXY,60,Yes,Yes,No,0,No,No,No,No,No,No,No,No,No,23.95,1506.4,0.0,0.0,1707.0,37,No,No,Yes,Yes,2,95717,407,0,1,0,False,True,False,False,True,False,False,True
8631-XVRZL,9,Yes,No,No,0,No,No,No,No,No,No,No,No,Yes,20.15,163.7,0.0,0.0,437.49,40,No,No,No,No,0,95720,183,0,1,0,False,True,False,False,False,True,False,True
3853-LYGAM,17,Yes,Yes,Yes,5,No,No,Yes,Yes,No,Yes,Yes,No,Yes,95.65,1640.0,0.0,82.0,359.38,58,No,No,No,No,0,95722,3747,0,0,0,True,False,False,True,False,False,False,True
5751-USDBL,46,Yes,No,Yes,10,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,81.0,3846.35,0.0,0.0,2113.7000000000003,37,No,No,Yes,Yes,1,95728,88,0,3,0,False,False,True,False,False,True,False,True
5680-LQOGP,68,Yes,No,Yes,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,82.45,5646.6,0.0,0.0,1010.48,21,Yes,No,No,No,0,95735,25,0,1,1,False,False,True,False,True,False,True,False
8189-DUKMV,4,Yes,No,No,0,No,No,No,No,No,No,No,No,No,20.5,79.05,0.0,0.0,178.92,52,No,No,Yes,No,0,95742,299,0,1,0,False,True,False,True,False,False,True,False
9931-DCEZH,28,Yes,No,Yes,22,No,Yes,No,Yes,No,No,No,No,Yes,54.4,1516.6,0.0,334.0,964.04,55,No,No,No,Yes,1,95747,25418,0,1,0,False,True,False,False,True,False,False,True
1898-JSNDC,39,Yes,No,Yes,58,No,Yes,No,No,Yes,No,No,Yes,Yes,58.6,2224.5,0.0,0.0,1878.63,23,Yes,No,No,No,0,95758,47065,0,1,0,False,True,False,False,True,False,True,False
0315-LVCRK,11,Yes,No,Yes,15,No,No,Yes,No,No,Yes,Yes,No,No,84.8,888.75,0.0,133.0,336.27,54,No,No,No,No,0,95762,22028,0,1,0,True,False,False,True,False,False,False,True
3911-RSNHI,71,No,No,Yes,27,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,61.4,4310.35,0.0,0.0,0.0,46,No,No,Yes,No,0,95765,15494,0,0,0,False,False,True,False,True,False,True,False
2410-CIYFZ,2,Yes,No,No,0,No,No,No,No,No,No,No,No,No,20.4,42.9,0.0,0.0,99.06,42,No,No,No,Yes,2,95776,15022,0,0,0,True,False,False,False,False,True,False,True
5505-OVWQW,17,Yes,No,No,0,No,No,No,No,No,No,No,No,No,20.15,353.65,0.0,0.0,74.46,35,No,No,No,No,0,95815,25355,0,0,0,False,True,False,False,False,True,True,False
7271-AJDTL,55,Yes,Yes,Yes,16,No,Yes,Yes,No,Yes,No,No,No,Yes,94.45,5073.1,0.0,812.0,1903.55,64,No,No,Yes,No,0,95816,16164,0,1,0,True,False,False,False,True,False,True,False
1867-TJHTS,58,Yes,Yes,Yes,14,Yes,No,No,No,No,No,No,Yes,Yes,79.8,4526.85,0.0,0.0,1317.18,47,No,No,No,No,0,95817,14966,0,1,0,True,False,False,True,False,False,True,False
4429-WYGFR,26,Yes,No,Yes,8,No,No,No,Yes,No,No,No,Yes,No,49.15,1237.3,0.0,0.0,1146.86,36,No,No,No,No,0,95821,35426,0,3,0,True,False,False,True,False,False,False,True
2817-LVCPP,50,Yes,No,No,0,No,No,No,No,No,No,No,No,No,19.4,1023.95,0.0,0.0,631.0,36,No,No,No,No,0,95822,44683,0,2,0,False,False,True,False,True,False,True,False
5038-ETMLM,72,Yes,Yes,Yes,22,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,113.65,8182.75,0.0,1800.0,2088.0,35,No,No,Yes,No,0,95823,72199,0,1,2,False,False,True,True,False,False,True,False
5056-FIMPT,43,Yes,No,Yes,10,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,106.0,4532.3,0.0,0.0,438.17,47,No,No,No,Yes,2,95824,30580,0,0,0,False,True,False,False,True,False,True,False
4521-WFJAI,56,Yes,Yes,No,0,No,No,No,No,No,No,No,No,Yes,25.95,1444.05,0.0,0.0,2677.92,52,No,No,No,No,0,95825,30715,0,0,0,False,False,True,True,False,False,False,True
6569-KTMDU,1,Yes,No,No,0,No,No,No,No,No,No,No,No,No,19.1,19.1,0.0,0.0,5.02,28,Yes,No,No,No,0,95826,38818,0,0,0,True,False,False,False,False,True,True,False
8809-XKHMD,72,Yes,Yes,Yes,15,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,100.55,7325.1,0.0,1099.0,3156.4800000000005,62,No,No,Yes,No,0,95828,54880,0,1,0,False,False,True,True,False,False,False,True
0396-YCHWO,36,Yes,Yes,Yes,12,No,No,No,No,Yes,Yes,Yes,Yes,Yes,95.4,3474.2,0.0,0.0,1460.88,58,No,No,Yes,No,0,95829,11396,0,0,0,True,False,False,True,False,False,False,True
0867-LDTTC,5,Yes,No,Yes,4,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,75.15,392.65,0.0,0.0,228.45,51,No,No,No,No,0,95830,592,0,1,0,True,False,False,True,False,False,False,True
2122-SZZZD,44,Yes,No,No,0,No,No,No,No,No,No,No,No,No,19.5,835.5,0.0,0.0,798.1600000000001,60,No,No,No,No,0,95834,8403,0,1,0,False,True,False,False,True,False,False,True
3148-AOIQT,69,Yes,Yes,No,0,No,No,No,No,No,No,No,No,Yes,24.95,1718.35,0.0,0.0,3113.28,23,Yes,No,Yes,No,0,95837,264,0,0,0,False,False,True,False,True,False,True,False
6692-YQHXC,16,Yes,No,Yes,27,No,No,No,No,No,No,No,Yes,Yes,69.95,1205.5,0.0,0.0,438.88,43,No,No,No,No,0,95842,31373,0,1,0,True,False,False,False,True,False,False,True
3889-VWBID,68,Yes,No,Yes,27,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,82.85,5776.45,0.0,0.0,1876.12,52,No,No,Yes,Yes,1,95843,36432,0,0,0,False,False,True,True,False,False,False,True
5222-JCXZT,4,Yes,No,No,0,No,No,No,No,No,No,No,No,No,19.0,78.9,0.0,0.0,80.64,31,No,No,No,No,0,95864,23362,0,1,0,True,False,False,False,False,True,False,True
9754-CLVZW,26,No,No,Yes,23,Yes,Yes,No,Yes,No,No,No,No,No,38.85,1025.15,0.0,236.0,0.0,40,No,No,Yes,Yes,3,95901,38091,0,0,0,True,False,False,False,True,False,True,False
2739-CCZMB,5,Yes,No,No,0,No,No,No,No,No,No,No,No,No,20.35,122.0,0.0,0.0,40.05,39,No,No,No,Yes,1,95910,118,0,4,1,True,False,False,False,True,False,False,True
7080-TNUWP,70,Yes,Yes,Yes,16,No,Yes,Yes,No,Yes,No,No,No,Yes,95.0,6602.9,0.0,1056.0,2179.1,48,No,No,Yes,No,0,95912,4796,0,0,0,False,True,False,True,False,False,False,True
0496-AHOOK,24,Yes,No,Yes,30,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,74.4,1712.9,0.0,0.0,788.64,61,No,No,Yes,No,0,95914,626,0,2,0,False,True,False,True,False,False,False,True
2468-SJFLM,1,Yes,No,Yes,21,No,No,No,Yes,No,No,No,Yes,Yes,74.3,74.3,0.0,0.0,39.55,37,No,No,No,No,0,95917,3169,0,0,0,True,False,False,False,False,True,False,True
3181-VTHOE,70,No,No,Yes,41,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,51.05,3635.15,0.0,1490.0,0.0,19,Yes,No,Yes,No,0,95918,1477,0,0,0,False,True,False,True,False,False,False,True
7168-HDQHG,36,Yes,No,No,0,No,No,No,No,No,No,No,No,No,19.2,702.9,0.0,0.0,740.52,56,No,No,Yes,Yes,2,95919,1237,0,3,0,True,False,False,True,False,False,True,False
4567-AKPIA,41,Yes,Yes,Yes,59,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,109.1,4454.25,0.0,2628.0,836.8100000000001,28,Yes,No,Yes,Yes,2,95923,86,0,1,0,False,True,False,True,False,False,True,False
7901-HXJVA,14,Yes,No,Yes,26,No,No,Yes,No,No,No,No,Yes,No,76.45,1117.55,0.0,0.0,258.44,20,Yes,No,No,No,0,95928,32848,0,0,0,True,False,False,True,False,False,False,True
5924-IFQTT,13,Yes,Yes,Yes,23,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,72.8,930.05,0.0,21.39,179.01,33,No,No,Yes,Yes,2,95934,178,0,1,0,True,False,False,True,False,False,False,True
7968-QUXNS,6,Yes,No,No,0,No,No,No,No,No,No,No,No,No,18.95,110.15,0.0,0.0,165.24,24,Yes,No,No,No,0,95935,614,0,2,0,True,False,False,False,False,True,False,True
8903-WMRNW,15,Yes,No,Yes,13,Yes,No,Yes,No,Yes,Yes,Yes,No,No,101.75,1669.4,0.0,217.0,361.8,55,No,No,Yes,No,0,95938,3524,0,2,0,True,False,False,True,False,False,True,False
2452-SNHFZ,47,Yes,No,Yes,69,Yes,No,No,No,No,No,No,Yes,No,75.45,3545.1,0.0,244.61,2257.41,19,Yes,No,No,No,0,95939,587,0,0,0,True,False,False,False,True,False,True,False
3629-WEAAM,8,Yes,No,Yes,73,No,No,Yes,Yes,No,Yes,Yes,No,No,64.1,504.05,0.0,368.0,360.32,19,Yes,No,No,No,0,95941,452,0,0,0,True,False,False,False,False,True,True,False
6029-CSMJE,17,No,No,Yes,11,No,No,No,No,No,No,No,No,Yes,25.65,440.2,0.0,48.0,0.0,63,No,No,No,No,0,95942,1351,0,0,0,True,False,False,False,False,True,False,True
7993-NQLJE,15,Yes,No,Yes,17,Yes,No,No,No,No,No,No,Yes,No,75.1,1151.55,0.0,0.0,490.94999999999993,39,No,No,Yes,Yes,1,95943,1454,0,2,0,True,False,False,False,False,True,False,True
9909-DFRJA,26,Yes,No,Yes,4,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,95.85,2475.35,0.0,0.0,1043.64,60,No,No,No,No,0,95944,76,0,2,0,False,True,False,True,False,False,True,False
9099-FTUHS,23,Yes,Yes,Yes,11,Yes,No,No,No,No,No,No,Yes,No,54.4,1249.25,0.0,0.0,1118.49,40,No,No,No,No,0,95945,23990,0,1,0,True,False,False,True,False,False,True,False
4962-CHQPW,29,Yes,No,No,0,No,No,No,No,No,No,No,No,No,19.85,535.05,0.0,0.0,58.0,54,No,No,No,Yes,3,95947,2064,0,1,0,False,True,False,False,False,True,False,True
9467-ROOLM,25,Yes,No,No,0,No,No,No,No,No,No,No,No,No,19.05,461.3,0.0,0.0,757.0,50,No,No,No,No,0,95948,9763,0,0,0,True,False,False,False,False,True,True,False
2253-KPMNB,69,No,No,Yes,69,Yes,Yes,Yes,Yes,No,No,No,Yes,No,46.25,3121.4,0.0,215.38,0.0,29,Yes,No,Yes,Yes,2,95953,8695,0,0,0,False,False,True,True,False,False,True,False
1345-ZUKID,14,Yes,No,No,0,No,No,No,No,No,No,No,No,No,19.35,324.8,0.0,0.0,364.28,24,Yes,No,No,No,0,95954,11168,0,0,0,False,True,False,False,False,True,False,True
6429-SHBCB,19,Yes,Yes,Yes,4,No,No,No,No,Yes,Yes,Yes,Yes,No,69.6,1394.55,0.0,0.0,261.44,54,No,No,No,No,0,95955,1146,0,0,0,True,False,False,False,False,True,False,True
2603-HVKCG,31,Yes,No,Yes,76,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,101.4,3143.65,0.0,2389.0,600.78,20,Yes,No,No,No,0,95957,776,0,2,0,True,False,False,True,False,False,False,True
1834-WULEG,24,Yes,No,No,0,No,No,No,No,No,No,No,No,No,20.25,439.75,0.0,0.0,979.44,61,No,No,Yes,Yes,2,95959,17269,0,0,0,False,True,False,False,False,True,False,True
9097-ZUBYC,14,Yes,No,Yes,24,No,No,No,Yes,No,No,No,No,No,48.8,664.4,0.0,159.0,298.76,39,No,No,Yes,No,0,95960,565,0,0,0,True,False,False,True,False,False,False,True
5148-ORICT,64,Yes,No,Yes,42,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,74.35,4759.55,0.0,0.0,1153.92,23,Yes,No,Yes,No,0,95961,6439,0,1,0,False,False,True,False,False,True,True,False
4893-GYUJU,50,Yes,No,No,0,No,No,No,No,No,No,No,No,Yes,19.35,1033.0,29.5,0.0,894.0,29,Yes,No,No,No,0,95962,1519,0,0,0,False,True,False,False,False,True,True,False
4578-PHJYZ,52,Yes,No,Yes,19,No,Yes,Yes,Yes,Yes,No,No,No,Yes,68.75,3482.85,16.86,662.0,286.52,45,No,No,Yes,Yes,2,95963,13706,0,0,0,False,True,False,True,False,False,False,True
7272-QDCKA,28,Yes,Yes,Yes,13,No,Yes,No,No,Yes,Yes,Yes,Yes,No,100.2,2688.45,42.64,0.0,346.08,31,No,No,No,No,0,95965,17782,0,3,1,False,True,False,True,False,False,False,True
8908-SLFCJ,21,Yes,No,No,0,No,No,No,No,No,No,No,No,Yes,20.85,435.25,1.31,0.0,468.09,40,No,No,No,No,0,95966,28382,0,0,0,False,False,True,False,True,False,True,False
9766-HGEDE,17,Yes,No,No,0,No,No,No,No,No,No,No,No,No,19.35,307.0,10.57,0.0,27.88,33,No,No,Yes,No,0,95969,28318,0,2,0,False,True,False,False,False,True,True,False
6968-MHOMU,58,No,No,Yes,23,No,No,No,No,Yes,Yes,Yes,Yes,Yes,45.0,2689.35,0.0,0.0,0.0,53,No,No,Yes,No,0,95970,495,0,3,0,False,True,False,False,True,False,False,True
5044-XDPYX,51,Yes,Yes,No,0,No,No,No,No,No,No,No,No,No,25.5,1281.25,0.0,0.0,1043.97,59,No,No,Yes,No,0,95973,26971,0,0,0,False,False,True,False,False,True,True,False
1814-WFGVS,72,No,No,Yes,53,Yes,No,Yes,Yes,Yes,No,No,No,No,48.9,3527.0,34.44,1869.0,0.0,53,No,No,Yes,Yes,3,95974,74,0,0,0,False,False,True,False,False,True,False,True
3721-WKIIL,27,Yes,No,No,0,No,No,No,No,No,No,No,No,Yes,19.6,561.15,13.07,0.0,416.07,62,No,No,No,No,0,95977,963,0,1,1,False,False,True,False,False,True,True,False
6734-CKRSM,3,Yes,No,No,0,No,No,No,No,No,No,No,No,No,20.0,63.6,0.0,0.0,120.6,38,No,No,No,No,0,95978,28,0,0,0,True,False,False,False,False,True,True,False
1265-ZFOSD,64,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,81.3,5129.3,22.34,0.0,1063.04,33,No,No,Yes,No,0,95979,844,0,0,0,False,False,True,False,False,True,True,False
6568-POCUI,45,Yes,No,Yes,18,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,95.2,4285.8,43.95,0.0,2160.9,51,No,No,Yes,No,0,95981,101,0,1,0,False,False,True,False,True,False,True,False
5197-LQXXH,71,Yes,Yes,Yes,18,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,83.3,5894.5,37.44,0.0,952.11,56,No,No,Yes,No,0,95983,513,0,3,1,False,False,True,False,True,False,True,False
3457-PQBYH,58,Yes,No,No,0,No,No,No,No,No,No,No,No,No,20.3,1160.75,25.57,0.0,998.18,35,No,No,Yes,Yes,1,95986,145,0,1,0,False,False,True,False,True,False,True,False
7682-AZNDK,34,Yes,No,Yes,85,No,Yes,Yes,No,Yes,No,No,No,Yes,89.85,3091.75,14.93,2628.0,624.24,25,Yes,No,Yes,Yes,3,95987,4579,0,0,0,True,False,False,True,False,False,False,True
5384-ZTTWP,15,Yes,No,No,0,No,No,No,No,No,No,No,No,No,19.8,272.95,18.55,0.0,261.45,49,No,No,Yes,Yes,1,95991,34967,0,2,0,True,False,False,False,False,True,True,False
3745-HRPHI,66,No,No,Yes,28,No,No,Yes,Yes,Yes,Yes,Yes,No,No,54.65,3632.0,46.75,1017.0,0.0,49,No,No,Yes,Yes,3,95993,27786,0,0,0,False,False,True,True,False,False,False,True
1231-YNDEK,58,Yes,No,No,0,No,No,No,No,No,No,No,No,Yes,19.15,1035.5,28.7,0.0,1699.98,49,No,No,No,No,0,96002,30338,0,0,0,False,False,True,True,False,False,False,True
1407-DIGZV,3,Yes,No,No,0,No,No,No,No,No,No,No,No,No,19.1,52.0,0.0,0.0,135.99,32,No,No,Yes,Yes,2,96003,41476,0,1,0,False,False,True,False,False,True,True,False
0570-BFQHT,9,Yes,No,Yes,13,No,Yes,Yes,No,No,No,No,Yes,No,80.55,653.9,2.28,8.5,293.13,38,No,No,No,No,0,96007,21418,0,1,0,True,False,False,True,False,False,True,False
4393-OBCRR,3,Yes,No,No,0,No,No,No,No,No,No,No,No,No,20.25,71.2,0.0,0.0,4.41,60,No,No,No,No,0,96008,899,0,0,0,False,True,False,False,False,True,True,False
8564-LDKFL,40,Yes,Yes,Yes,28,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,106.0,4178.65,47.02,0.0,1178.4,37,No,No,Yes,No,0,96010,269,0,0,0,False,True,False,True,False,False,False,True
3696-DFHHB,68,Yes,Yes,No,0,No,No,No,No,No,No,No,No,No,25.5,1821.8,16.85,0.0,667.76,50,No,No,No,No,0,96011,265,0,2,1,False,False,True,True,False,False,True,False
4717-GHADL,50,Yes,Yes,Yes,14,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,79.6,4024.2,0.0,563.0,2422.5,39,No,No,No,No,0,96014,290,0,0,0,False,False,True,False,False,True,True,False
5501-TVMGM,1,Yes,No,Yes,69,No,No,No,No,No,Yes,Yes,Yes,Yes,55.25,55.25,0.0,0.0,39.19,21,Yes,No,No,No,0,96015,417,0,1,0,True,False,False,True,False,False,False,True
5879-HMFFH,72,Yes,Yes,Yes,24,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,88.05,6520.8,29.11,156.5,2756.16,49,No,No,Yes,No,0,96016,344,0,0,0,False,False,True,True,False,False,True,False
6772-WFQRD,40,Yes,No,No,0,No,No,No,No,No,No,No,No,Yes,20.4,854.9,32.55,0.0,1056.4,58,No,No,No,Yes,3,96017,228,0,1,0,False,True,False,True,False,False,False,True
3810-DVDQQ,72,Yes,Yes,Yes,48,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,117.6,8308.9,5.44,0.0,3385.44,28,Yes,No,Yes,Yes,1,96019,6277,0,2,0,False,False,True,True,False,False,True,False
6972-SNKKW,6,Yes,No,No,0,No,No,No,No,No,No,No,No,No,20.0,109.2,0.0,0.0,284.76,60,No,No,No,No,0,96020,2664,0,1,0,True,False,False,False,False,True,True,False
3694-GLTJM,5,Yes,No,No,0,No,No,No,No,No,No,No,No,Yes,19.65,92.05,0.0,0.0,209.65,62,No,No,No,No,0,96021,13840,0,2,0,True,False,False,False,True,False,True,False
8550-XSXUQ,48,Yes,Yes,Yes,8,No,Yes,Yes,No,No,Yes,Yes,No,Yes,70.55,3420.5,0.0,274.0,1863.36,41,No,No,Yes,No,0,96022,12348,0,1,2,False,True,False,False,True,False,False,True
9055-MOJJJ,64,Yes,No,Yes,17,Yes,No,No,Yes,Yes,No,No,No,No,65.8,4068.0,27.79,692.0,1708.8,39,No,No,Yes,Yes,2,96024,960,0,1,0,False,True,False,False,False,True,True,False
4359-INNWN,17,Yes,No,No,0,No,No,No,No,No,No,No,No,No,20.05,337.9,43.68,0.0,65.28,63,No,No,No,No,0,96025,2602,0,1,0,False,True,False,False,True,False,True,False
0585-EGDDA,40,Yes,No,Yes,27,No,Yes,Yes,No,No,No,No,Yes,Yes,80.0,3168.75,41.74,0.0,1568.8,41,No,No,Yes,No,0,96027,2156,0,1,0,True,False,False,True,False,False,False,True
4032-RMHCI,41,No,No,Yes,16,Yes,No,Yes,No,No,No,No,Yes,No,35.4,1412.4,0.0,0.0,0.0,37,No,No,Yes,Yes,2,96028,1902,0,0,0,False,True,False,False,True,False,True,False
